dataset,public_image_id,portion_id,storage_day,technical_replicate,label_name,label,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77
pork,pork_portion07_day0_rep3,pork_portion07,0,3,Fresh,0,0.19906372,0.42008448,0.4013312,0.049827006,0.04496523,0.044874974,0.48315802,0.5314529,0.42008448,0.0032604297,0.07177866,0.04496523,0.41358295,0.92425084,0.99173135,0.04631335,0.0028959035,0.0023697864,0.68727463,0.47242263,0.020570006,0.046540335,0.046585675,0.033244353,0.11078528,0.9712982,0.68727463,0.0030171284,0.044516027,0.046540335,0.5520575,0.06389855,0.23548867,0.044389706,0.0044772117,0.010692363,0.933606,0.6461162,0.0021930188,0.03961795,0.047758378,0.017186891,0.11309291,0.9977205,0.933606,0.003987484,0.017608978,0.03961795,0.7349038,0.08084587,0.30029926,0.04019816,0.009421509,0.011990341,0.8720883,0.31840605,0.19312921,0.050450273,0.051684216,0.05522729,0.029135559,0.7796196,0.8720883,0.0021053553,0.052933645,0.050450273,0.5452329,0.21491082,0.18944769,0.043641202,0.0031036278,0.008319306,1.1538129,1.136951,1.0789597,0.19473161,0.15802231,0.2573646
pork,pork_portion08_day0_rep3,pork_portion08,0,3,Fresh,0,0.09708001,0.31831592,0.3084639,0.05848043,0.06495591,0.077763006,0.4894501,0.71836454,0.32142568,0.012617908,0.13366845,0.069695875,0.30810985,0.92881703,0.88540065,0.06839267,0.0042671296,0.29809445,0.7122641,0.564049,0.11263653,0.044769976,0.044732537,0.06254366,0.123404056,0.84416205,0.7122641,0.0027478281,0.07930776,0.044769976,0.6196175,0.028316105,0.23414665,0.042647906,0.0044157472,0.00847505,0.92411023,0.62959987,6.884591e-05,0.037858628,0.045381345,0.0023405154,0.11142623,0.9999233,0.92411023,0.004305466,0.0024592627,0.037858628,0.72225165,0.08513613,0.29699633,0.03813444,0.00946371,0.011717568,0.832619,0.23771267,0.12897582,0.035236966,0.040589917,0.04406928,0.023840515,0.8449798,0.832619,0.004474188,0.047558513,0.035236966,0.4966821,0.2306173,0.20022121,0.03003541,0.006502634,0.008197094,1.1541537,1.108842,0.9962496,0.1330878,0.23914394,0.28532755
pork,pork_portion09_day0_rep3,pork_portion09,0,3,Fresh,0,0.14454333,0.2915681,0.21357673,0.045253646,0.05116847,0.058178127,0.4055546,0.5127585,0.2915681,0.029286029,0.09259586,0.05116847,0.28307626,0.9336227,0.045770854,0.054743614,0.0060154614,0.12075123,0.736471,0.54620594,0.027525838,0.03623402,0.040481478,0.040665068,0.12001563,0.9632424,0.736471,0.0036124303,0.05281137,0.03623402,0.6144572,0.046963997,0.25329787,0.036216684,0.009382929,0.008096518,0.91073316,0.6849686,0.00024813227,0.029492935,0.033963207,0.0030389763,0.123289324,0.9997072,0.91073316,0.0029142988,0.0034331938,0.029492935,0.75192523,0.051459793,0.3030181,0.029117418,0.0066238292,0.009070758,0.87959635,0.31064856,0.20073266,0.038371313,0.04207734,0.043076206,0.025090694,0.77152383,0.87959635,0.001952487,0.039427232,0.038371313,0.5455807,0.22077367,0.18651934,0.034073923,0.00403181,0.0068179164,0.9690431,1.031604,0.7725752,0.14625244,0.19852744,0.29123396
pork,pork_portion10_day0_rep3,pork_portion10,0,3,Fresh,0,0.1685391,0.3658501,0.29985175,0.02936349,0.02574007,0.027291305,0.44167846,0.540513,0.3658501,0.010214917,0.052252255,0.02574007,0.35748217,0.9209719,0.016721414,0.02715407,0.0028094642,0.0058828425,0.71881336,0.5301968,0.026724437,0.041739125,0.04216463,0.04471975,0.119229816,0.9645198,0.71881336,0.0024217612,0.057271928,0.041739125,0.59874165,0.047422774,0.2479845,0.03989105,0.0038984183,0.008361783,0.8877455,0.6239883,0.0,0.038195986,0.04059954,0.0,0.115085825,1.0,0.8877455,0.0031701184,0.0,0.038195986,0.70776343,0.07249529,0.290935,0.03590742,0.0060781953,0.011454331,0.8919058,0.29661992,0.20086448,0.026715247,0.026491094,0.028055107,0.020576853,0.7735243,0.8919058,0.0017164162,0.025372563,0.026715247,0.54568213,0.23068236,0.18735345,0.022295041,0.0018023591,0.004897762,0.93529505,0.95802015,0.7355502,0.11982957,0.20018868,0.24904343
pork,pork_portion11_day0_rep1,pork_portion11,0,1,Fresh,0,0.23938116,0.45441708,0.42092055,0.05628884,0.05343222,0.054761253,0.47191983,0.47857663,0.45441708,0.003611607,0.065510504,0.05343222,0.447784,0.9228878,0.91159797,0.054097228,0.00281617,0.28210726,0.8116801,0.59517306,0.00014337212,0.048883334,0.046292942,0.001568006,0.12005474,0.99980634,0.8116801,0.0028964535,0.0019648587,0.048883334,0.66737187,0.054359153,0.2757074,0.043306448,0.0047660233,0.013896257,0.93741447,0.6591608,0.0,0.039643124,0.044252302,0.0,0.115119286,1.0,0.93741447,0.0036626558,0.0,0.039643124,0.74385667,0.07578409,0.30309305,0.038106255,0.00794839,0.011825809,0.8500724,0.30316687,0.16436791,0.048356812,0.050051637,0.05911577,0.031758774,0.80784756,0.8500724,0.0032363236,0.06085991,0.048356812,0.5289379,0.21297099,0.19554594,0.04163379,0.0057297423,0.0107401,1.0985981,1.0842149,1.0115821,0.08401742,0.22527215,0.27672496
pork,pork_portion12_day0_rep1,pork_portion12,0,1,Fresh,0,0.14106306,0.3529685,0.3105263,0.07689204,0.08805106,0.09926064,0.4609405,0.6284984,0.35365528,0.023788953,0.15724793,0.088964716,0.3424979,0.9231404,0.38377208,0.091411516,0.007000438,0.47378322,0.82775784,0.561039,1.5019936e-05,0.04769959,0.04683388,0.00039378097,0.11088963,0.9999768,0.82775784,0.0050310153,0.0005519727,0.04769959,0.6512107,0.07889736,0.27303448,0.04203489,0.011708865,0.013348577,0.93078166,0.62749845,0.0011890082,0.044799797,0.0656807,0.011303678,0.110076316,0.9987556,0.93078166,0.0072512594,0.011548207,0.044799797,0.7230927,0.08903161,0.2975192,0.051670026,0.018022647,0.015081347,0.8823738,0.36010844,0.21628799,0.051366467,0.060792904,0.063150726,0.03392272,0.7562551,0.8823738,0.0023710509,0.05983774,0.051366467,0.5676291,0.20173103,0.18717241,0.048702255,0.008115086,0.009730906,0.9057112,0.92088515,0.7808758,0.07661083,0.17159922,0.22146444
pork,pork_portion13_day0_rep1,pork_portion13,0,1,Fresh,0,0.19764946,0.42788833,0.40152648,0.06625451,0.06692209,0.07232792,0.47823018,0.54894894,0.42788967,0.009119962,0.098896146,0.06692482,0.4197339,0.92067593,0.7637282,0.06771395,0.004245506,0.41779906,0.8371187,0.6395252,0.000319515,0.04515503,0.0444067,0.0032321604,0.12515676,0.9995945,0.8371187,0.0024828725,0.0036706664,0.04515503,0.7027164,0.04278852,0.28607157,0.04097519,0.00373009,0.013091327,0.9573647,0.6795673,0.0,0.023853844,0.024815008,0.0,0.116364285,1.0,0.9573647,0.002243442,0.0,0.023853844,0.762057,0.07406947,0.30878407,0.02169408,0.004541796,0.006786519,0.8318975,0.26096937,0.073457666,0.037139934,0.035771433,0.046989866,0.0391554,0.9118983,0.8318975,0.0034148474,0.053533822,0.037139934,0.5035015,0.2217277,0.22345382,0.029109651,0.007550693,0.0073249578,1.0387114,1.020246,0.88737935,0.07082134,0.27500325,0.30973402
pork,pork_portion14_day0_rep1,pork_portion14,0,1,Fresh,0,0.17811796,0.34545758,0.2749697,0.0649729,0.062284667,0.064097725,0.42766866,0.50029707,0.34545758,0.008667579,0.10583611,0.062284667,0.33861217,0.92915803,0.022480324,0.06628541,0.0033574936,0.004706417,0.8149551,0.6000728,0.00562428,0.043596864,0.04618415,0.019672152,0.12032373,0.9932937,0.8149551,0.00361045,0.022421474,0.043596864,0.6714749,0.05332962,0.2762282,0.04155053,0.0073946575,0.012109897,0.9781461,0.6816177,0.0,0.016354168,0.021655828,0.0,0.114151545,1.0,0.9781461,0.0023502992,0.0,0.016354168,0.7693515,0.08176278,0.3118383,0.017421218,0.005414474,0.005168077,0.84254843,0.32790944,0.13964412,0.045566246,0.046495885,0.054924417,0.042567316,0.8353264,0.84254843,0.0026731326,0.058177523,0.045566246,0.53524303,0.1998832,0.20799169,0.039964087,0.004877886,0.0072387974,0.9707013,0.99365133,0.777766,0.1079646,0.21140786,0.28203425
pork,pork_portion15_day0_rep1,pork_portion15,0,1,Fresh,0,0.11620497,0.32327595,0.28589308,0.08476944,0.08703524,0.09127229,0.46767986,0.68427485,0.32328132,0.012153065,0.18210828,0.08704503,0.31197688,0.9256172,0.41535422,0.0918888,0.0057703382,0.48712155,0.8162687,0.64471364,0.1202373,0.06720567,0.06824027,0.068585746,0.12340746,0.8567883,0.8162687,0.0027034462,0.07813076,0.06720567,0.7006401,0.032595504,0.26263684,0.06356287,0.0055034673,0.011117967,0.96052545,0.744955,0.0,0.02743785,0.031231264,0.0,0.12730584,1.0,0.96052545,0.00235752,0.0,0.02743785,0.8028034,0.042737994,0.3188328,0.02676819,0.004929618,0.008438112,0.8961455,0.3564977,0.22436394,0.046324346,0.048725594,0.050426763,0.03091468,0.7498179,0.8961455,0.0022284475,0.044754457,0.046324346,0.5718574,0.20838554,0.18574478,0.041108996,0.005140416,0.008552659,0.98583436,1.0147426,0.7966679,0.117039315,0.23108333,0.31382734
pork,pork_portion16_day0_rep1,pork_portion16,0,1,Fresh,0,0.11739274,0.31658843,0.2808347,0.076329164,0.08030225,0.097903445,0.46540317,0.66480106,0.3180227,0.023876451,0.16806392,0.08269098,0.30599156,0.92799985,0.43267244,0.0855929,0.00443779,0.48350814,0.78013486,0.57637715,0.022097008,0.06401325,0.06458993,0.051167767,0.119644165,0.974112,0.78013486,0.0032410605,0.056999303,0.06401325,0.6461551,0.05056467,0.2647282,0.05985367,0.0061926874,0.015000825,0.89771146,0.7088243,0.0011128411,0.025281228,0.030579992,0.0102776885,0.12943693,0.9987983,0.89771146,0.0029278223,0.01093074,0.025281228,0.76334417,0.033944644,0.3049471,0.025851468,0.006542652,0.007864956,0.878478,0.3497523,0.18253033,0.049381357,0.049537074,0.051251132,0.037866153,0.792824,0.878478,0.002871796,0.050157104,0.049381357,0.5606298,0.20414747,0.20060416,0.04267446,0.0043799374,0.007919688,0.95593363,1.0123339,0.8016599,0.12500824,0.18712069,0.2845164
pork,pork_portion17_day0_rep1,pork_portion17,0,1,Fresh,0,0.15534021,0.35875612,0.3120075,0.058201063,0.053447977,0.054989744,0.45913482,0.5792854,0.35875612,0.012482041,0.10739877,0.053447977,0.35024512,0.9236611,0.16095018,0.056117702,0.0036891787,0.35907266,0.80686367,0.5977018,0.00077147875,0.04515475,0.047173783,0.005620745,0.121257864,0.9990619,0.80686367,0.0035833272,0.006553425,0.04515475,0.6676141,0.051012486,0.2753732,0.04291389,0.006483275,0.013406323,0.9419476,0.66984767,0.0,0.018663779,0.017810915,0.0,0.116890736,1.0,0.9419476,0.0015461122,0.0,0.018663779,0.75175244,0.07237626,0.3053536,0.01621327,0.0023935232,0.0052995994,0.8665905,0.3303949,0.19998248,0.037513077,0.040140256,0.041553948,0.03045051,0.7689033,0.8665905,0.002873798,0.03860081,0.037513077,0.5476398,0.20848592,0.18674314,0.03334722,0.0054023406,0.0059607145,0.9355914,0.9522323,0.74236476,0.091839515,0.21690321,0.2725
pork,pork_portion18_day0_rep1,pork_portion18,0,1,Fresh,0,0.18711191,0.36120048,0.2970648,0.05028098,0.04908281,0.048322935,0.4363528,0.48925495,0.36120048,0.010082721,0.07694405,0.04908281,0.35505733,0.92831135,0.017835272,0.05143676,0.0030296766,0.005176081,0.7303543,0.47733435,0.0013614249,0.03828197,0.038396128,0.0075072907,0.10678029,0.99817985,0.7303543,0.0034257453,0.009553729,0.03828197,0.569056,0.08023262,0.24619319,0.03603066,0.004354121,0.011005507,0.94525826,0.7293304,0.0,0.022929354,0.02176973,0.0,0.12646158,1.0,0.94525826,0.0018848683,0.0,0.022929354,0.78902376,0.044084307,0.31440175,0.01957333,0.0036133758,0.006397357,0.88362503,0.32151702,0.16880555,0.043007787,0.04744793,0.054165285,0.033574913,0.80949664,0.88362503,0.0023472202,0.054602906,0.043007787,0.5511581,0.21728721,0.20375079,0.037774414,0.0066336733,0.009386623,0.90398026,1.0286573,0.76064146,0.23312,0.14458787,0.3143612
pork,pork_portion19_day0_rep1,pork_portion19,0,1,Fresh,0,0.16743998,0.39231,0.36646748,0.04498727,0.04065753,0.040410113,0.47916642,0.57877535,0.39231,0.0030735608,0.07314893,0.04065753,0.38412693,0.9221741,0.9953803,0.0418588,0.0018046148,0.0023128898,0.7599282,0.5596459,0.03222587,0.054741677,0.06157202,0.06869597,0.118752256,0.9611377,0.7599282,0.0029877925,0.0805324,0.054741677,0.6298132,0.050598755,0.25667328,0.055357456,0.008598097,0.01205758,0.8946921,0.68782896,0.0,0.030440962,0.027615335,0.0,0.12579378,1.0,0.8946921,0.0012875646,0.0,0.030440962,0.749355,0.04317981,0.3013635,0.025714977,0.0024050463,0.008517497,0.86939365,0.31950518,0.19008218,0.03900644,0.0390607,0.04350568,0.029936504,0.7810972,0.86939365,0.002050197,0.042532064,0.03900644,0.54430014,0.21362063,0.19056892,0.033249598,0.0040983115,0.0073738233,1.1686288,1.1779991,1.0841701,0.1278378,0.19559754,0.28874385
pork,pork_portion20_day0_rep1,pork_portion20,0,1,Fresh,0,0.104928,0.3243442,0.29249862,0.06470069,0.058544457,0.05886733,0.47365865,0.6999777,0.32435644,0.00821906,0.15085427,0.05856597,0.31344157,0.9240547,0.5448878,0.062024627,0.00427169,0.49495804,0.74281645,0.6086591,0.11255701,0.02954859,0.030451389,0.057223957,0.12927687,0.84877247,0.74281645,0.0016961261,0.074081406,0.02954859,0.65757704,0.018867798,0.24745092,0.028297992,0.004232968,0.0076320902,0.9483268,0.62285805,0.0,0.015539421,0.025983362,0.0,0.10750577,1.0,0.9483268,0.003710567,0.0,0.015539421,0.72579676,0.09852136,0.2995944,0.018841496,0.009356469,0.0055123284,0.9010644,0.38253632,0.21752831,0.04959521,0.054999337,0.057215363,0.03824575,0.75963265,0.9010644,0.0020909053,0.05426678,0.04959521,0.58519894,0.19874544,0.19438791,0.04550814,0.0056118085,0.0073075555,1.0130455,0.95483553,0.8501622,0.117122,0.20102297,0.20219055
pork,pork_portion11_day0_rep2,pork_portion11,0,2,Fresh,0,0.23812075,0.4513003,0.4195025,0.057117384,0.05524316,0.05632057,0.47314435,0.47789672,0.4513003,0.0041580917,0.06566221,0.05524316,0.44486073,0.9236791,0.94686127,0.05588751,0.0035018732,0.22071525,0.82017636,0.6031937,3.9215687e-05,0.04821367,0.04645407,0.00072202337,0.120501556,0.99994385,0.82017636,0.0029368338,0.0009455009,0.04821367,0.6748962,0.05394568,0.27812693,0.043195948,0.0048352685,0.013881405,0.94029486,0.6619822,6.963789e-05,0.039381012,0.044917826,0.0017775632,0.11529042,0.99992764,0.94029486,0.003784487,0.0018073658,0.039381012,0.7464165,0.075624436,0.30386445,0.03839808,0.008409329,0.011866169,0.851407,0.3050246,0.16269785,0.04883069,0.05062107,0.061619453,0.032447126,0.81027085,0.851407,0.0037951767,0.06397743,0.04883069,0.53023976,0.21268141,0.19669898,0.042239215,0.0055775726,0.011896274,1.1209631,1.1061543,1.0370877,0.07904142,0.22968027,0.27749133
pork,pork_portion12_day0_rep2,pork_portion12,0,2,Fresh,0,0.14068897,0.3467365,0.30105123,0.07735474,0.08610866,0.09856588,0.45693144,0.62285703,0.3475761,0.026654612,0.16120186,0.08718608,0.3364791,0.9240639,0.325367,0.08980789,0.0062892977,0.45392582,0.8334959,0.56618875,0.000115974864,0.047320474,0.046624187,0.0023468249,0.11115941,0.9998627,0.8334959,0.004776235,0.0025487968,0.047320474,0.656155,0.07868795,0.27456427,0.04185216,0.011207224,0.013283651,0.9317714,0.6255917,0.0004206014,0.04354329,0.06476109,0.0051580905,0.10963668,0.9995523,0.9317714,0.007318291,0.0052933986,0.04354329,0.7222785,0.09041078,0.2974761,0.050635103,0.018149538,0.014889536,0.8849334,0.3625815,0.21831085,0.05125499,0.058676634,0.063448176,0.034074135,0.75470275,0.8849334,0.0023772195,0.059584677,0.05125499,0.5697705,0.2016415,0.18708709,0.047972005,0.0066684918,0.010199042,0.90522605,0.9190194,0.7716478,0.07095557,0.17387383,0.21867028
pork,pork_portion13_day0_rep2,pork_portion13,0,2,Fresh,0,0.19955178,0.43009615,0.40362296,0.06798993,0.06769152,0.07228517,0.4782276,0.5470922,0.4301066,0.00896467,0.10248342,0.067696296,0.42193317,0.92057407,0.83785015,0.06839092,0.0047954894,0.36056107,0.8403594,0.6427687,0.0010488075,0.046122234,0.045986332,0.008124618,0.12533352,0.99878937,0.8403594,0.0026450022,0.008892005,0.046122234,0.7056636,0.04253277,0.28697625,0.042193905,0.0040827375,0.013376977,0.9570218,0.68131655,0.0,0.023333142,0.023351718,0.0,0.116900004,1.0,0.9570218,0.0020024476,0.0,0.023333142,0.7630875,0.07312713,0.30894327,0.020741338,0.0037960757,0.0064948667,0.8267097,0.25976896,0.075004585,0.042197127,0.035898075,0.046256635,0.039017208,0.90946794,0.8267097,0.0031539372,0.05236771,0.042197127,0.50061023,0.22049071,0.22177798,0.031096214,0.009315553,0.007606813,1.0746727,1.0556017,0.9358695,0.06867363,0.27922526,0.31338176
pork,pork_portion14_day0_rep2,pork_portion14,0,2,Fresh,0,0.18102215,0.3488845,0.27394038,0.06747741,0.066490486,0.06843136,0.4231444,0.4971637,0.3488845,0.012175679,0.10408568,0.066490486,0.34181863,0.92815393,0.024898862,0.070176475,0.004148735,0.0063829483,0.8168522,0.60177284,0.0050943973,0.04254138,0.044742532,0.019017875,0.1204827,0.9939419,0.8168522,0.0033292954,0.021647401,0.04254138,0.67312086,0.05325659,0.27686146,0.040364314,0.0065633147,0.011859479,0.9730987,0.6790616,0.0,0.019843629,0.025347225,0.0,0.1142956,1.0,0.9730987,0.0027403452,0.0,0.019843629,0.76638454,0.080855384,0.31078148,0.020591121,0.0064085284,0.0061717685,0.8423383,0.32847154,0.13513915,0.043367438,0.04582757,0.05544721,0.043530244,0.8405626,0.8423383,0.00263234,0.05933322,0.043367438,0.5353192,0.19947816,0.20985828,0.038664255,0.005737305,0.0078112665,0.96886104,0.989899,0.77628654,0.10300668,0.21180055,0.27865398
pork,pork_portion15_day0_rep2,pork_portion15,0,2,Fresh,0,0.11729823,0.3242437,0.28743026,0.083334446,0.08578237,0.08799523,0.46817306,0.68031526,0.32424644,0.011947678,0.17984346,0.08578281,0.3131195,0.92575186,0.43270195,0.09037791,0.00593299,0.49019158,0.8154981,0.6437952,0.111226596,0.067480214,0.069307834,0.06904596,0.124002725,0.8675256,0.8154981,0.0028958688,0.078628615,0.067480214,0.69974214,0.032616094,0.26448947,0.06425016,0.0060476083,0.011683601,0.9677064,0.7549285,2.7308974e-06,0.023369294,0.026751334,0.00010344957,0.12792856,0.99999726,0.9677064,0.002267062,0.00010344936,0.023369294,0.81092924,0.04081957,0.32126808,0.022743672,0.004829765,0.007192862,0.8907779,0.35091603,0.2167179,0.047484715,0.04819882,0.052544583,0.031164994,0.75709265,0.8907779,0.0022750853,0.04751906,0.047484715,0.56704897,0.20882371,0.18727748,0.041408136,0.0043693627,0.00912522,0.9876558,1.0214388,0.79918665,0.12511466,0.23370558,0.3250484
pork,pork_portion16_day0_rep2,pork_portion16,0,2,Fresh,0,0.11604957,0.31470922,0.27577165,0.07459201,0.08050133,0.097017385,0.46220934,0.6653275,0.3157021,0.024599878,0.1672456,0.08211545,0.30385175,0.92746824,0.38389575,0.08564368,0.004782064,0.47347003,0.78948635,0.58241415,0.022323685,0.06643683,0.067795664,0.053294685,0.119520515,0.9744176,0.78948635,0.0035765127,0.058286406,0.06643683,0.6527035,0.05158187,0.26687416,0.06249343,0.0066898563,0.015615218,0.89984363,0.7091965,0.0012126273,0.026118971,0.027818626,0.01063443,0.12932126,0.9986858,0.89984363,0.0022098012,0.0112005975,0.026118971,0.76416916,0.034644276,0.3053325,0.02436944,0.004998593,0.007535018,0.876496,0.34684053,0.17756584,0.0520525,0.05080072,0.051071342,0.03827988,0.79824305,0.876496,0.0027551244,0.049719226,0.0520525,0.5584326,0.20455344,0.20198402,0.044325728,0.0037481748,0.007653771,0.95003605,1.0075707,0.787724,0.11912394,0.1910446,0.2861426
pork,pork_portion17_day0_rep2,pork_portion17,0,2,Fresh,0,0.15724586,0.36518025,0.32254764,0.060130306,0.054036375,0.05540592,0.4633724,0.58265346,0.36518025,0.010303218,0.11151571,0.054036375,0.35677513,0.9233141,0.38369942,0.05683339,0.0029468404,0.48173732,0.8113363,0.60315615,0.0012179813,0.047417875,0.04880803,0.00755625,0.12166926,0.99851567,0.8113363,0.0035946765,0.008886558,0.047417875,0.6723041,0.05014817,0.27674934,0.044576496,0.006513795,0.013933339,0.939629,0.6693751,0.0,0.018915819,0.018113798,0.0,0.11696778,1.0,0.939629,0.001525212,0.0,0.018915819,0.75073534,0.07158629,0.30492425,0.016393293,0.00282936,0.005332964,0.8682207,0.33320516,0.19875638,0.041305847,0.044679433,0.04597291,0.031239735,0.77115786,0.8682207,0.0031129455,0.04292148,0.041305847,0.5495748,0.20777635,0.1881671,0.036800012,0.007046186,0.0067115584,0.93456703,0.94172734,0.7664195,0.086051606,0.21853133,0.26952836
pork,pork_portion18_day0_rep2,pork_portion18,0,2,Fresh,0,0.18355453,0.36075315,0.2938936,0.049007505,0.048702683,0.05018673,0.43483022,0.49831983,0.36075315,0.010721523,0.075471856,0.048702683,0.35404372,0.9267523,0.019108381,0.05110741,0.0031013084,0.0060812295,0.7304226,0.4790746,0.0018447216,0.038392194,0.039125968,0.010659336,0.10713013,0.9975971,0.7304226,0.00357673,0.01317931,0.038392194,0.57010627,0.07932884,0.24638237,0.03648426,0.0051986733,0.0109433755,0.9395531,0.7255053,0.0,0.022761324,0.023086034,0.0,0.12674591,1.0,0.9395531,0.0022664357,0.0,0.022761324,0.7851467,0.04352722,0.31314763,0.020188386,0.0046669627,0.006538592,0.8786981,0.31905738,0.16418162,0.04495689,0.047493678,0.05431652,0.0342132,0.8137374,0.8786981,0.002409865,0.055166136,0.04495689,0.5479247,0.21648856,0.20439856,0.038624547,0.0064827707,0.009122639,0.90358347,1.0258633,0.7592081,0.22799507,0.1451463,0.3130755
