dataset,public_image_id,portion_id,storage_day,technical_replicate,label_name,label,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77
beef,beef_portion09_day0_rep2,beef_portion09,0,2,Fresh,0,0.584893,0.34857452,0.24822941,0.03177437,0.03992287,0.044288464,0.04792456,0.5761834,0.584893,0.003370663,0.059358664,0.03177437,0.44442785,0.09247422,0.10154019,0.03629906,0.008463961,0.0095202215,0.75738865,0.52470744,0.0054098032,0.03941005,0.06466029,0.0067172,0.11276328,0.9916464,0.75738865,0.008995541,0.009150329,0.03941005,0.6071985,0.067306094,0.25665236,0.052038632,0.01847337,0.015168241,0.17321795,0.25512457,0.2115492,0.02278781,0.02418636,0.023575425,0.40963915,0.32105651,0.25512457,0.008747762,0.037244946,0.02418636,0.25509605,0.9626076,0.015711129,0.026545178,0.003467275,0.0027924518,0.5078972,0.4036521,0.021117853,0.019852556,0.019283742,0.022922397,0.12908244,0.9577514,0.5078972,0.002800263,0.04297166,0.019852556,0.45142394,0.018604973,0.1968366,0.019051375,0.0037991381,0.0055425107,0.22624654,0.8946202,0.12077673,0.9917629,0.17382586,0.98106676
beef,beef_portion09_day0_rep3,beef_portion09,0,3,Fresh,0,0.5827356,0.34060127,0.2374536,0.03491354,0.04389046,0.04748362,0.04809457,0.59370726,0.5827356,0.003318369,0.06238082,0.03491354,0.4381959,0.095176406,0.104852416,0.039846964,0.008477134,0.0092589855,0.7566973,0.5193254,0.0053852894,0.03989552,0.06507956,0.0065105213,0.11164624,0.9917563,0.7566973,0.008992431,0.009093296,0.03989552,0.6035957,0.06984859,0.25575978,0.052434348,0.01840453,0.015369622,0.17643033,0.2606337,0.21291535,0.02328549,0.023016065,0.02378431,0.40413296,0.32364187,0.2606337,0.007691595,0.034272477,0.023016065,0.26059964,0.9608792,0.017843727,0.025767906,0.0025790741,0.0023784349,0.50999075,0.40638646,0.018970016,0.01995243,0.020533258,0.022229409,0.12964123,0.9622992,0.50999075,0.002586217,0.041677564,0.01995243,0.45404878,0.01810316,0.19814013,0.020011146,0.003943687,0.0055198926,0.22532557,0.88800466,0.122041784,0.9839643,0.16840988,0.97916085
beef,beef_portion10_day0_rep1,beef_portion10,0,1,Fresh,0,0.53780645,0.30999008,0.20130962,0.03248653,0.03425442,0.035332143,0.051826295,0.6263978,0.53780645,0.003717664,0.04621292,0.03248653,0.4021746,0.09046737,0.10671117,0.03380088,0.004088545,0.005966169,0.71676487,0.46835664,0.0045405156,0.018054247,0.029197032,0.0057152356,0.10656577,0.99263823,0.71676487,0.0048274305,0.008585056,0.018054247,0.55925995,0.07892394,0.24233566,0.02318557,0.009716412,0.006614537,0.21321282,0.2951033,0.25556678,0.0311851,0.031108495,0.028954083,0.41820693,0.2786264,0.2951033,0.0112743825,0.03499501,0.031108495,0.29967058,0.9633272,0.012929289,0.03410874,0.0027697121,0.0031301857,0.49835056,0.42815214,0.122136585,0.02846905,0.029358493,0.044706605,0.13411504,0.75667053,0.49835056,0.0023355228,0.07996544,0.02846905,0.46710214,0.06933472,0.16985475,0.029414464,0.2466245,0.007311219,0.20785347,0.8838475,0.09300154,0.94983315,0.11763715,0.9229743
beef,beef_portion10_day0_rep2,beef_portion10,0,2,Fresh,0,0.54372287,0.31387708,0.20894668,0.029202133,0.030824013,0.03239135,0.050410636,0.615797,0.54372287,0.0034957705,0.04186432,0.029202133,0.4071048,0.091345355,0.10478179,0.030269172,0.004445406,0.005894051,0.71855366,0.4691056,0.004430506,0.017632747,0.02886984,0.005178035,0.10642451,0.9927383,0.71855366,0.004750478,0.007850789,0.017632747,0.56030494,0.0793176,0.24270438,0.023132928,0.009333964,0.006613966,0.21690762,0.2987595,0.26153234,0.02959485,0.029625824,0.027255513,0.4228697,0.27474752,0.2987595,0.012453472,0.03083548,0.029625824,0.30385283,0.9635832,0.011504434,0.032339733,0.0022162646,0.003824775,0.50741696,0.43521285,0.1377577,0.027446412,0.032171976,0.040615983,0.13276985,0.72972316,0.50741696,0.004127519,0.069398254,0.027446412,0.47523078,0.14576524,0.16712762,0.030807206,0.34504357,0.006745219,0.20648873,0.8832669,0.107189916,0.9492874,0.13177536,0.8499501
beef,beef_portion10_day0_rep3,beef_portion10,0,3,Fresh,0,0.5443012,0.31205922,0.21099406,0.030750362,0.032104935,0.03267108,0.04865621,0.6126044,0.5443012,0.00370676,0.041121125,0.030750362,0.4060648,0.092706256,0.10322555,0.031700384,0.0041058282,0.005408505,0.7211397,0.473163,0.0039065215,0.016741175,0.03021679,0.0047168666,0.10703751,0.99352646,0.7211397,0.0052169296,0.007234067,0.016741175,0.5638199,0.07830476,0.24381173,0.023361426,0.010828364,0.006616768,0.21077688,0.2917546,0.25391537,0.029840624,0.029580625,0.02747176,0.42052278,0.2784698,0.2917546,0.011047489,0.034577414,0.029580625,0.29638943,0.96374136,0.012357702,0.03252714,0.0027868818,0.002944,0.5035698,0.4303664,0.12259479,0.02533599,0.029345006,0.048422262,0.13315775,0.75776744,0.5035698,0.0041668313,0.088290185,0.02533599,0.47019577,0.11941948,0.1706052,0.02824927,0.31549487,0.010781938,0.21179834,0.8826029,0.09678013,0.95346105,0.12575807,0.8764305
beef,beef_portion11_day0_rep1,beef_portion11,0,1,Fresh,0,0.55971205,0.3209124,0.2197679,0.022639323,0.024344077,0.02652087,0.04805806,0.60636353,0.55971205,0.0025082866,0.03458122,0.022639323,0.41730338,0.095078826,0.104063034,0.023425028,0.0037409246,0.005822869,0.75351566,0.5124291,0.008188188,0.025131397,0.039102033,0.0150227,0.11074731,0.98820275,0.75351566,0.0052529685,0.01889996,0.025131397,0.5983221,0.07193542,0.2537755,0.03171211,0.011110492,0.0082971295,0.2086736,0.30008718,0.242497,0.034291923,0.03628175,0.040959224,0.39074078,0.30805865,0.30008718,0.028957486,0.040048644,0.03628175,0.30223238,0.956662,0.02285508,0.03953747,0.0034560282,0.0067200083,0.55002284,0.47355795,0.11025383,0.041145585,0.04331038,0.06940693,0.13565443,0.80526066,0.55002284,0.0038106618,0.11364308,0.041145585,0.5135342,0.23960249,0.19129497,0.042204138,0.42207113,0.00955775,0.23604494,0.8730187,0.19431126,0.96111107,0.19800265,0.7662864
beef,beef_portion11_day0_rep2,beef_portion11,0,2,Fresh,0,0.5662272,0.3266522,0.22742663,0.02161593,0.02257497,0.023671579,0.04741186,0.59711933,0.5662272,0.0025639317,0.029710826,0.02161593,0.42325515,0.09518592,0.1027946,0.021852002,0.0040329727,0.0049321665,0.7545378,0.506416,0.0070796264,0.023426123,0.03615061,0.013056044,0.10926591,0.98958904,0.7545378,0.0049106926,0.016732465,0.023426123,0.59490246,0.07552819,0.2532089,0.029357811,0.010416118,0.00794408,0.19776747,0.2857435,0.2227868,0.030337514,0.034714885,0.040600087,0.3748952,0.31254616,0.2857435,0.034708954,0.035764918,0.034714885,0.28675386,0.9571155,0.026418386,0.037711993,0.0037728942,0.007827046,0.5450166,0.46369934,0.08860906,0.038822275,0.039529126,0.06498741,0.13507162,0.842112,0.5450166,0.003426104,0.10966178,0.038822275,0.50515497,0.094420575,0.19529755,0.038781073,0.2832388,0.009620178,0.22907136,0.87600714,0.12355146,0.9610336,0.10846777,0.9057934
beef,beef_portion11_day0_rep3,beef_portion11,0,3,Fresh,0,0.56736386,0.3266624,0.22587071,0.021140268,0.021471309,0.022842871,0.047604363,0.60055804,0.56736386,0.002270285,0.029772662,0.021140268,0.4237905,0.09566376,0.10383118,0.021176081,0.00339738,0.005642143,0.75653166,0.51232785,0.0070514902,0.024768775,0.039111026,0.013589737,0.11030583,0.9898204,0.75653166,0.0052311574,0.017166812,0.024768775,0.5991934,0.073365316,0.2544,0.031634063,0.011041003,0.00847452,0.20940804,0.29830706,0.23555386,0.030972099,0.034489807,0.04158898,0.37676257,0.30288008,0.29830706,0.034836207,0.03483348,0.034489807,0.3004548,0.9570833,0.025971878,0.03744346,0.0035725306,0.008085378,0.55429095,0.47241557,0.10510691,0.040271334,0.042854685,0.0703687,0.1344479,0.8158778,0.55429095,0.0035381173,0.11544255,0.040271334,0.51367253,0.11753427,0.1931839,0.041664317,0.31323937,0.010072908,0.23223774,0.87368035,0.12861183,0.96040696,0.11407071,0.88219285
beef,beef_portion12_day0_rep1,beef_portion12,0,1,Fresh,0,0.5582427,0.33395356,0.2268031,0.033085153,0.036330964,0.035772804,0.051684756,0.5941283,0.5582427,0.0030873576,0.04346791,0.033085153,0.42485908,0.08767133,0.10362414,0.03508493,0.0050996686,0.0048155794,0.7205453,0.45784432,0.0045361933,0.02383469,0.022366129,0.005797301,0.10352928,0.9927062,0.7205453,0.0027381575,0.008655298,0.02383469,0.5540669,0.086244196,0.24135038,0.021094687,0.0054200296,0.006516885,0.16740696,0.25239402,0.20457694,0.022931326,0.02149407,0.021756656,0.40447205,0.33756033,0.25239402,0.0061628716,0.042409036,0.02149407,0.25125188,0.96051353,0.018170072,0.024284221,0.0031953808,0.001933937,0.45456266,0.38416427,0.00448057,0.026825095,0.029008592,0.0061655263,0.13863079,0.98916525,0.45456266,0.0037245734,0.013522796,0.026825095,0.4220055,0.13038042,0.18953276,0.028531833,0.32940304,0.00873648,0.18885235,0.8940332,0.09598177,0.9517633,0.1485708,0.8646635
beef,beef_portion12_day0_rep2,beef_portion12,0,2,Fresh,0,0.5581131,0.3324225,0.22828999,0.03288541,0.0355252,0.03586441,0.0504346,0.5913152,0.5581131,0.002593626,0.043530777,0.03288541,0.42390752,0.08846083,0.102306426,0.034518544,0.0050936164,0.004441293,0.72253823,0.4570358,0.0048314873,0.022838037,0.023983082,0.005979972,0.10304847,0.9922383,0.72253823,0.0031735979,0.008873147,0.022838037,0.55433965,0.087485306,0.24152686,0.021643769,0.0061897393,0.0066480935,0.16760467,0.25318056,0.2064261,0.022524545,0.022582948,0.023029905,0.40733725,0.33860013,0.25318056,0.0066379453,0.0381169,0.022582948,0.2520391,0.96056813,0.01747207,0.02525795,0.003067717,0.0023782551,0.4593749,0.39178914,0.012192049,0.035450526,0.042666543,0.033298053,0.1394799,0.9749742,0.4593749,0.0048191817,0.057844855,0.035450526,0.4289005,0.24318625,0.18968704,0.040717468,0.4223596,0.009782401,0.19077688,0.8929203,0.17776461,0.95071536,0.2065554,0.75866646
beef,beef_portion12_day0_rep3,beef_portion12,0,3,Fresh,0,0.5529269,0.32464176,0.21814303,0.03686343,0.0402987,0.04042599,0.05107947,0.6066499,0.5529269,0.0032435933,0.05062941,0.03686343,0.41711834,0.0899052,0.10467822,0.038934663,0.0059661577,0.005317599,0.7230604,0.45820597,0.005084093,0.022392869,0.022609899,0.0058129393,0.10320514,0.9918226,0.7230604,0.0030005393,0.008593188,0.022392869,0.55516565,0.087138355,0.24175346,0.020655138,0.0060953666,0.0063130795,0.16686597,0.25149018,0.20231189,0.021940026,0.021235306,0.021965543,0.40154108,0.33711377,0.25149018,0.0069331913,0.036610983,0.021235306,0.25013936,0.9599366,0.018870268,0.024012255,0.0030899476,0.0019559395,0.45590848,0.38344875,0.004555108,0.02591389,0.028914606,0.0062457663,0.13787514,0.9889239,0.45590848,0.003614319,0.013691447,0.02591389,0.4217846,0.09311805,0.18954496,0.02833323,0.2808464,0.008622481,0.19456191,0.890056,0.08505563,0.95104927,0.14335965,0.8999813
beef,beef_portion13_day0_rep1,beef_portion13,0,1,Fresh,0,0.5560652,0.3226396,0.22052743,0.026514025,0.02946295,0.03139534,0.048902158,0.60306877,0.5560652,0.003034495,0.039061107,0.026514025,0.41737533,0.09247703,0.103388295,0.028203659,0.004433397,0.005548414,0.7523337,0.52994496,0.004975626,0.018627172,0.023209043,0.0060393764,0.11517939,0.9922282,0.7523337,0.0030715554,0.00845358,0.018627172,0.60886544,0.06219088,0.25665072,0.019908115,0.0063961595,0.0058402414,0.21696429,0.297148,0.23537754,0.03199978,0.028842457,0.026219523,0.36820385,0.2732298,0.297148,0.029676244,0.04136622,0.028842457,0.3009348,0.96087134,0.026282536,0.031892765,0.0034646508,0.0065227803,0.54777443,0.4827801,0.13370506,0.041664083,0.05228661,0.11355853,0.13875653,0.76402754,0.54777443,0.0036652647,0.17961298,0.041664083,0.5201112,0.4613932,0.18198252,0.049057182,0.4948703,0.029315766,0.24713373,0.87955236,0.39093587,0.9775056,0.41571042,0.5672382
beef,beef_portion13_day0_rep2,beef_portion13,0,2,Fresh,0,0.5573002,0.32364175,0.21867006,0.028531145,0.029753478,0.033007804,0.049730353,0.6074177,0.5573002,0.00354544,0.041864917,0.028531145,0.4184778,0.09235397,0.10500546,0.028934076,0.005168439,0.0065900404,0.75549364,0.53111583,0.0041331896,0.018328397,0.023290379,0.0054374454,0.11499993,0.99351436,0.75549364,0.002959143,0.007738981,0.018328397,0.6105931,0.062942535,0.25745127,0.020124944,0.0055798828,0.0060372977,0.22741485,0.30614832,0.23995876,0.033681553,0.030759828,0.027941242,0.35588104,0.26267946,0.30614832,0.028886799,0.04034888,0.030759828,0.31085047,0.960739,0.028798707,0.033741165,0.0037562593,0.0059914575,0.5376801,0.47101012,0.11516709,0.022766475,0.027588697,0.062127944,0.13831082,0.7874746,0.5376801,0.002265473,0.10983675,0.022766475,0.50876576,0.45937192,0.18726654,0.026299171,0.49691367,0.013158423,0.24700817,0.87834144,0.38680872,0.97373825,0.41527215,0.56182873
beef,beef_portion13_day0_rep3,beef_portion13,0,3,Fresh,0,0.5638103,0.32873726,0.22336543,0.028606445,0.03187645,0.034228824,0.049787972,0.6038335,0.5638103,0.0029172443,0.041970484,0.028606445,0.42430973,0.09263001,0.105215825,0.030306773,0.004759437,0.0056034815,0.7558649,0.53175956,0.0046724137,0.017553119,0.02303057,0.005445061,0.1150958,0.9926668,0.7558649,0.0029403572,0.00771965,0.017553119,0.6111516,0.06277535,0.25748172,0.01952437,0.005981054,0.0058019706,0.21298695,0.29861534,0.2334777,0.02843139,0.028126094,0.025476504,0.37125954,0.28740424,0.29861534,0.01749431,0.036151372,0.028126094,0.30132705,0.95806354,0.027732946,0.030538095,0.003911752,0.005337704,0.5377789,0.47212893,0.11697938,0.022248212,0.02669008,0.059920955,0.13858831,0.7837214,0.5377789,0.0024293868,0.10586953,0.022248212,0.5095108,0.53078026,0.1871451,0.025328439,0.49736705,0.012834575,0.24287051,0.87755543,0.45381415,0.9748419,0.48405236,0.501322
beef,beef_portion14_day0_rep1,beef_portion14,0,1,Fresh,0,0.54573065,0.3157368,0.22458558,0.026481811,0.027405886,0.02668476,0.04521002,0.587652,0.54573065,0.0051458534,0.034447253,0.026481811,0.4097666,0.09212703,0.0969319,0.02703936,0.0035702367,0.0076081622,0.72904235,0.5024692,0.0051327692,0.028303405,0.0416777,0.006332814,0.1124418,0.99190694,0.72904235,0.00656574,0.009094515,0.028303405,0.5844204,0.06638072,0.2491568,0.033767708,0.013892773,0.009812481,0.21041106,0.30499232,0.25233993,0.02491732,0.022457507,0.024074716,0.4044407,0.31026858,0.30499232,0.021918822,0.03646175,0.022457507,0.307593,0.95675313,0.020163206,0.024779856,0.003178361,0.0321837,0.5391832,0.4708412,0.07784118,0.027880955,0.0350976,0.0739004,0.14018206,0.85912156,0.5391832,0.002800666,0.12859811,0.027880955,0.5084116,0.40744936,0.19812517,0.032733224,0.48841155,0.013368487,0.23310776,0.87402016,0.34554172,0.9601221,0.35314217,0.61133724
beef,beef_portion14_day0_rep2,beef_portion14,0,2,Fresh,0,0.5427172,0.30931422,0.2152743,0.026388707,0.026027828,0.026640689,0.04584298,0.60227054,0.5427172,0.0054161074,0.037581325,0.026388707,0.4044015,0.093692124,0.09966081,0.02610875,0.0031940907,0.009421357,0.7311861,0.4992561,0.0054192357,0.03007131,0.043025635,0.0070080324,0.11131179,0.9915992,0.7311861,0.006043503,0.009996273,0.03007131,0.5830683,0.06896448,0.24893008,0.035627306,0.012385683,0.010400004,0.21221375,0.30315933,0.24567036,0.026607858,0.02301315,0.02385915,0.3917908,0.30051687,0.30315933,0.020195644,0.038481712,0.02301315,0.30590558,0.95725405,0.022470005,0.025654621,0.0035267202,0.005486696,0.54006946,0.4684455,0.06954141,0.029005136,0.035020363,0.07349672,0.13939351,0.8752951,0.54006946,0.0022403293,0.12655815,0.029005136,0.50693107,0.35499313,0.20001446,0.03312216,0.47606996,0.012960612,0.23412518,0.87258184,0.29809624,0.9576856,0.30000335,0.6592811
beef,beef_portion14_day0_rep3,beef_portion14,0,3,Fresh,0,0.54272854,0.3114258,0.2161637,0.02626419,0.027187727,0.027228907,0.04638238,0.60090715,0.54272854,0.005340671,0.03664027,0.02626419,0.40569398,0.09257716,0.099724084,0.026876274,0.0037600228,0.008357825,0.729901,0.49998868,0.0052692406,0.027567144,0.041742466,0.0065279272,0.11174693,0.99177366,0.729901,0.0064118393,0.009336796,0.027567144,0.5831646,0.06807101,0.24890286,0.033769805,0.013541626,0.009753373,0.21608831,0.3080514,0.25161052,0.026177477,0.024348022,0.024084536,0.39602813,0.29898357,0.3080514,0.017934777,0.030719707,0.024348022,0.3111187,0.95704734,0.021598957,0.026727518,0.0026616538,0.0055972147,0.53625476,0.4629308,0.057470366,0.026591053,0.030047232,0.06493352,0.13929316,0.895792,0.53625476,0.0022926554,0.113947585,0.026591053,0.5017719,0.25544822,0.20200196,0.028932422,0.4338319,0.011513561,0.2331323,0.8731304,0.2149854,0.95705533,0.209606,0.74908954
beef,beef_portion15_day0_rep1,beef_portion15,0,1,Fresh,0,0.52672297,0.2545078,0.14873154,0.019943757,0.020077405,0.020885805,0.044933602,0.7168144,0.52672297,0.0029407172,0.029789265,0.019943757,0.3637811,0.11288203,0.11928004,0.019865066,0.0029787503,0.0042010746,0.6929811,0.44984314,0.0044916933,0.023152016,0.026789343,0.0056019444,0.10580663,0.99255276,0.6929811,0.0039952546,0.008582713,0.023152016,0.5399825,0.07815783,0.2359159,0.023649395,0.0073218006,0.0071331263,0.19026053,0.27627975,0.23673473,0.024946287,0.024715515,0.026023572,0.42181772,0.3116453,0.27627975,0.01328186,0.0345213,0.024715515,0.27817237,0.96166515,0.013385352,0.027287118,0.0033211764,0.026405457,0.46606386,0.39097625,0.0068531395,0.021473225,0.024419414,0.010438824,0.13753168,0.9841805,0.46606386,0.0030240074,0.020916294,0.021473225,0.42986006,0.04777969,0.1919484,0.02388764,0.19911605,0.006554716,0.21414162,0.8596367,0.11783647,0.9479713,0.122404754,0.9434408
beef,beef_portion15_day0_rep2,beef_portion15,0,2,Fresh,0,0.5234073,0.26131105,0.1468976,0.020086998,0.020088395,0.021495353,0.04865027,0.7184251,0.5234073,0.003347407,0.032137703,0.020086998,0.36639985,0.107956946,0.12105228,0.019651828,0.0041161035,0.005187667,0.6954696,0.4535378,0.0045542135,0.021300515,0.02381619,0.0057626097,0.106403716,0.99244016,0.6954696,0.0039927587,0.008990021,0.021300515,0.543096,0.07731405,0.23683411,0.020794895,0.008084849,0.0062946174,0.18502524,0.27139968,0.22888766,0.025421347,0.02519892,0.0261453,0.41637787,0.3189235,0.27139968,0.012013393,0.035990566,0.02519892,0.27255082,0.961351,0.01428243,0.027891567,0.0025603515,0.0032147502,0.4649301,0.39068922,0.006727843,0.020785037,0.02456109,0.009549456,0.13780046,0.98443145,0.4649301,0.0032177854,0.019505296,0.020785037,0.42930853,0.078624144,0.19174862,0.023757434,0.25838065,0.006361408,0.21346182,0.8651525,0.09907516,0.9509181,0.122401014,0.9139332
beef,beef_portion15_day0_rep3,beef_portion15,0,3,Fresh,0,0.5273339,0.25522628,0.1430989,0.020848671,0.020711407,0.023077631,0.04667401,0.72798955,0.5273339,0.0038604853,0.0343092,0.020848671,0.36472535,0.1126377,0.122554325,0.020740505,0.002526173,0.005867092,0.69505334,0.4459036,0.0043653063,0.026174247,0.029068537,0.0056160856,0.10449071,0.9927616,0.69505334,0.0037594715,0.008580811,0.026174247,0.5382011,0.081188545,0.23565465,0.026396995,0.0060658003,0.008111966,0.18485618,0.27068573,0.22748372,0.02491681,0.024527023,0.025590574,0.4150037,0.31766894,0.27068573,0.009246472,0.034381375,0.024527023,0.2717944,0.96128577,0.014891808,0.027288012,0.002757273,0.0031696279,0.46850067,0.39420754,0.006570497,0.021130871,0.024242518,0.009722074,0.13787746,0.98482186,0.46850067,0.0032847007,0.019686915,0.021130871,0.43292952,0.111410856,0.19296011,0.02354981,0.30572844,0.006441568,0.20946257,0.860483,0.09803207,0.9456637,0.11755134,0.88315356
beef,beef_portion16_day0_rep1,beef_portion16,0,1,Fresh,0,0.54684156,0.30366293,0.1793606,0.029639242,0.030676723,0.034914523,0.05424069,0.6723625,0.54684156,0.0032718969,0.04857266,0.029639242,0.40169033,0.09672859,0.11908382,0.03052958,0.0038110842,0.0076568606,0.75059223,0.5276224,0.0040147128,0.014332402,0.014696092,0.004769544,0.114974014,0.99355346,0.75059223,0.0021301594,0.006959298,0.014332402,0.60688686,0.06261783,0.2561888,0.013211794,0.004513761,0.004131016,0.2261962,0.31866935,0.25532806,0.034855198,0.031429682,0.029307062,0.38384464,0.29228756,0.31866935,0.016484957,0.04133575,0.031429682,0.32210183,0.95565116,0.02529598,0.034608215,0.0029652787,0.0043703704,0.5395765,0.45095682,0.09317237,0.026699187,0.034976147,0.075115465,0.13166305,0.83138496,0.5395765,0.003488472,0.13043003,0.026699187,0.4942432,0.06125841,0.18906611,0.03285304,0.21803245,0.0142450975,0.24913236,0.86768574,0.121332966,0.96536136,0.13113314,0.9254143
beef,beef_portion16_day0_rep2,beef_portion16,0,2,Fresh,0,0.55006844,0.3055573,0.18163139,0.02873404,0.02953525,0.03295786,0.05428936,0.6699396,0.55006844,0.003474202,0.04545436,0.02873404,0.40425986,0.097241655,0.11900191,0.029168407,0.0037193096,0.0071458593,0.75190955,0.5296554,0.0037449324,0.014095791,0.014319953,0.0044598402,0.11515332,0.99391824,0.75190955,0.0020156053,0.0065831924,0.014095791,0.6085213,0.06209495,0.2567105,0.013096521,0.0036699055,0.0041187136,0.23784238,0.32860345,0.26147836,0.033864867,0.029784605,0.028067118,0.37471035,0.27812073,0.32860345,0.017928174,0.039110225,0.029784605,0.3329296,0.9560292,0.027610406,0.03275847,0.0035136072,0.0045465124,0.5396653,0.44630343,0.089708336,0.023891332,0.02931568,0.067091025,0.13001709,0.83660036,0.5396653,0.0031840422,0.1169048,0.023891332,0.49103343,0.015463707,0.18961148,0.028032932,0.057997033,0.0131529085,0.24884067,0.86657745,0.13857487,0.96309716,0.14310886,0.9674216
